Comuna;ID_BARRIO;Barrio;DIRECCION;ESCENARIO;Tipo Espacio;TIPO ESCENENARIO;EQUIPAMIENTO;PROGRAMAS SECRETARIA DE DEPORTE;GRAMA NATURAL;SINTETICA;MULTIPLE;BALONCESTO;VOLEIBOL;PISCINA ADULTOS;PISCINA NI�OS;JUEGOS INFANTILES;BIOSALUDABLES;PISTA PATINAJE;PISTA DE TROTE;PISTA BMX;TENIS;TEJO;HOCKEY;FUTSALA;MICROFUTB;VOLEY PLAYA
13;15;Calipso III;K 28D3 # 71 - 00;Parque Recreativo Calipso 2;Abierto;PARQUE RECREATIVO;Cancha Multiple- Cancha De Futbol 5- Juegos Infantiles- Pista Patinaje- Pista De Trote;No Tiene;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0
13;15;Calipso I;K 28E # 72 - 00;Parque Recreativo Calipso 1;Abierto;PARQUE RECREATIVO;Cancha De Baloncesto- Juegos Infantiles;Cuerpo Y Espiritu-  Vive El Parque-  Deporvida Voleibol;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
13;15;Calipso III;T 28E # 72H - 00;Cancha Sintetica  Calipso 3;Cerrado;CANCHA ;Edificacion- 2 Canchas Sinteticas- Juegos Infantiles;Deporvida Futbol;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
13;90;Yira Castro;K 28D # 72F1 - 00;Cancha Multiple Yira Castro;Abierto;CANCHA MULTIPLE;Cancha Multiple- Juegos Infantiles;Cuerpo Y Espiritu;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
13;94;Marroquin III;D 26G5 # T 72S1 - 00 ;Parque Recreativo Marroquin  3;Abierto;PARQUE RECREATIVO;Juegos Infantiles- Biosaludables;Canas Y Ganas- Cuerpo Y Espiritu;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
13;95;Lagos Ii;K 26L # 72P - 00;Cancha De Futbol Lagos 2;Abierto;CANCHA ;Cancha Grama Natural- Pista De Trote;DeporvidaFutbol-  Cuerpo Y Espiritu- Canas Y Ganas;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
13;95;Lagos I;K 26P # 72W - 00;Cancha Multiple Los Lagos 1;Abierto;CANCHA MULTIPLE;Cancha Multiple- Juegos Infantiles;Cuerpo Y Espiritu- Vive El Parque- Deporvida Boxeo- Baloncesto- Futsala- Futbol- ;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
13;98;Pondaje;K 28C # 71B - 00;Parque Recreativo El Pondaje;Abierto;PARQUE RECREATIVO;Cancha Multiple- Cancha De Futbol 5- Pista De Trote;Cuerpo Y Espiritu;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
13;99;La Paz;K 26L # 72P - 00;Polideportivo La Paz;Abierto;POLIDEPORTIVO;2 Canchas De Grama Natural- 4 Canchas Multiples;No Tiene;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;1;Alfonso Bonilla Aragon;K 26S  # 75 - 77;Cancha De Futbol Caney;Cerrado;CANCHA ;Cancha Grama Natural- Cancha Multiple- Juegos Infantiles- Graderias- Camerinos- Cancha Sintetica- Edificacion;Cuerpo Y Espiritu- Carreras Y Caminatas- Canas Y Ganas;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
14;1;Alfonso Bonilla Aragon;K 26T # 81 - 91;Cancha Recreativo  (La Polvera);Cerrado;CANCHA ;Biosaludables;Cuerpo Y Espiritu- Cali Acoge;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
14;1;Alfonso Bonilla Aragon;K 27B  # 789 - 00;Parque Recreativo La Candelaria;Abierto;PARQUE RECREATIVO;Cancha Multiple- Juegos Infantiles- Graderia-Biosaludables- Pista De Trote;Canas Y Ganas- Carreras Y Caminatas;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
14;1;Alfonso Bonilla Aragon;K 27B  # 86 - 90;Cancha De Futbol  (La Libertad);Cerrado;CANCHA ;Cancha Grama Natural- Cancha Multiple- Juegos Infantiles- Graderias- Edificacion;Deporvida (Futbol);1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
14;1;Alfonso Bonilla Aragon;K 27D  # 95 - 97;Polideportivo Gabriela Mistral;Cerrado;POLIDEPORTIVO;Cancha Multiple- Juegos Infantiles- Pista De Trote- Edificacion;Cuerpo Y Espiritu;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
14;1;Alfonso Bonilla Aragon;K 28  # 103 - 00;Cancha Multiple  (El Cai);Abierto;CANCHA MULTIPLE;Cancha Multiple;No Tiene;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;1;Alfonso Bonilla Aragon;K 28  # 93 - 95;Parque Recreativo Los Mangos (La Acustica);Abierto;PARQUE RECREATIVO;Cancha Grama Natural- 2 Canchas Multiples- Cancha De Futbol 5- Juegos Infantiles- Teatrino- Camerinos;Deporvida;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
14;1;Pilar Tayrona;K 28D # 85 -15;Polideportivo Pilar Tayrona;Cerrado;POLIDEPORTIVO;Cancha Multiple- Salon Multiple- Juegos Infantiles- Pista Patinaje- Pista De Trote- Edificacion- Cancha Sintetica- Banos;Deporvida- Cuerpo Y Espiritu- Canas Y Ganas- Cali Acoge;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0
14;2;Alirio Mora Beltran;K 26A2  # 79 - 00;Polideportivo Alirio Mora Beltran;Cerrado;POLIDEPORTIVO;Cancha Grama Natural- Cancha Multiple- Biosaludables- Edificacion- Graderia;Deporvida (Futbol)- Cuerpo Y Espiritu;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
14;3;Manuela Beltran Sector I;C 99 # 104 - 00;Zona Verde La Bendicion (La Olla);Abierto;ZONA VERDE;Es Zona Verde;No Tiene;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;3;Manuela Beltran Sector I;C 99 # 26E - 00;Zona Verde  (La Piopan);Abierto;ZONA VERDE;Es Zona Verda;No Tiene;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;3;Manuela Beltran Sector I;K 26 # 110 - 00;Parque Recreativo Nuestra Senora De Aguablanca;Abierto;PARQUE RECREATIVO;Cancha Multiple- Juegos Infantiles- Edificacion;Canas Y Ganas- Cuerpo Y Espiritu;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
14;3;Manuela Beltran Sector II;K 26E  # 112 - 00;Canchas Multiples Manuela Beltran Sector Ii (Colegio Semillas De Vida);Abierto;CANCHA ;2 Canchas Multiples;No Tiene;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;3;Manuela Beltran Sector II;K 26I  # 116 - 00;Cancha Futbol 11 Manuela Beltran Ii (La Comuna);Cerrado;CANCHA ;Cancha Grama Natural- Edificacion Con Servicios Sanitarios;Deporvida;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;3;Manuela Beltran Sector I;K 26J2 # 106 - 00;Canchas Multiples Manuela Beltran (Las Gemelas);Abierto;CANCHA ;2 Canchas Multiples-  Juegos Infantiles- Biosaludables;Cuerpo Y Espiritu- Canas Y Ganas;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
14;3;Manuela Beltran Sector II;K 26K # 116 - 00;Parque Infantil Manuela Beltran  (Fe Y Alegria);Cerrado;PARQUE;Cancha Multiple;Cuerpo Y Espiritu;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;3;Manuela Beltran Sector II;K 26O  # 116 - 00;Unidad Recreativa Manuela Beltran;Cerrado;UNIDAD RECREATIVA;Piscina Adultos- Piscina Ninos- Cancha Grama Futbol 9- Cancha Multiple- Graderias- Kiosko- 3 Edificaciones- Pozo- Cuarto De Maquinas-Cuarto De Pozo- Biosaludables;Deporvida (Natacion- Futbol)- Canas Y Ganas;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
14;4;Las Orquideas;K 278 # 116 - 00;Parque Recreativo El Triangulo;Abierto;PARQUE RECREATIVO;Cancha Multiple - Juegos Infantiles-;No Tiene;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
14;4;Las Orquideas;K 27D # 109 - 00;Polideportivo Las Orquideas;Cerrado;POLIDEPORTIVO;2 Canchas Multiples- Salon Multiple- Cancha Sintetica- Juegos Infantiles- 2 Edificaciones;Deporvida (Futbol- Taekwondo)- Canas Y Ganas;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
14;4;Las Orquideas;K 27D # 114 - 00;Parque Recreacional Y Cultural Las Orquideas( El Pozo);Cerrado;PARQUE;Cancha Grama Natural- Cancha Multiple- Juegos Infantiles- Edificacion- Zona Humeda;Deporvida  (Futbol- Taekwondo)- Cuerpo Y Espiritu- Canas Y Ganas- Cali Acoge;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
14;4;Las Orquideas;K 28-4  # 107B - 00;Cancha Futbol 11  (Caliman);Cerrado;CANCHA ;Cancha Grama Natural- Biosaludables- Juegos Infantiles;Deporvida (Futbol)- Cali Acoge;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
14;5;Marroquin Ii;T 87 # 26I2 - 00;Polideportivo Marroquin Ii;Cerrado;POLIDEPORTIVO;Cancha Grama Natural- Cancha Multiple-  Edificacion;Deporvida- Deporte Comunitario-Canas Y Ganas;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;6;Marroquin I;T 101 # 26P1 - 00;Cancha Multiple Y Pista De Patinaje - Marroquin I;Abierto;CANCHA MULTIPLE;Cancha Multiple-Pista De Patinaje;Deporvida  (Patinaje);0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
14;6;Marroquin I;T 103 # 26P14 - 00;Parque Interavenidas (Fatima);Abierto;PARQUE;Cancha Multiple- Juegos Infantiles- Graderias;No Tiene;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
14;6;Marroquin I;T 103 # 26P3 - 00;Parque Recreativo Marroquin I (Torres);Cerrado;PARQUE RECREATIVO;Juegos Infantiles;No Tiene;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
14;6;Marroquin I;T 87 # 26P3 - 00;Polideportivo Marroquin I;Cerrado;POLIDEPORTIVO;Cancha Multiple- Cancha Sintetica-Juegos Infantiles- Edificacion;Deporvida;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
14;95;Puertas Del Sol I;K 26B  # 81 - 00;Parque Recreativo Puertas Del Sol I;Abierto;PARQUE RECREATIVO;3 Canchas Multiples-3  Kioscos- Biosaludables;Deporvida- Deporte Comunitario;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
14;95;Ciudadela Invicali;K 26B1  # 116 - 00;Polideportivo Ciudadela Invicali;Cerrado;POLIDEPORTIVO;Cancha Grama Natural- Cancha Multiple- Juegos Infantiles- Pista De Trote- Cancha Sintetica- Edificacion;Cuerpo Y Espiritu- Deporvida- Canas Y Ganas- Vive El Parque;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
14;95;Ciudadela Invicali;K 26B2 # 119A - 00;Salon Multiple Ciudadela Invicali;Abierto;SALON;Salon Multiple;Vive El Parque- Cuerpo Y Espiritu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;95;Tercer Milenio;K 26B3  # 80 - 00;Cancha Multiple  Tercer Milenio;Abierto;CANCHA MULTIPLE;2 Canchas Multiples;No Tiene;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;95;Puertas Del Sol IV;K 26C   # 94 - 00;Parque Recreativo Puertas Del Sol IV;Cerrado;PARQUE RECREATIVO;Kiosco Con Cocineta Y Bateria Sanitaria- Juegos Infantiles-  Edificacion-;No Tiene;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
14;95;Quintas Del Sol;K 26C  # 80 - 00;Parque Recreativo Quintas Del Sol;Abierto;PARQUE RECREATIVO;Cancha Multiple- Kiosco- Juegos Infantiles;No Tiene;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
14;95;Puertas Del Sol I;K 26C  # 84 - 00;Cancha Futbol  11 Puertas Del Sol I;Abierto;CANCHA ;Cancha Grama Natural- Edificacion;Deporvida-;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;95;Villa De San Marcos;K 26C # 89 - 00;Cancha Multiple Villa De San Marcos de Comfandi;Cerrado;CANCHA MULTIPLE;Cancha Multiple-Kiosco;No Tiene;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;95;San Marcos De Comfandi;K 26C # 89 - 00;Cancha Multiple San Marcos De Comfandi;Abierto;CANCHA MULTIPLE;Cancha Multiple- Juegos Infantiles;No Tiene;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
14;95;Puertas Del Sol Iv;K 26D  # 108 - 00;Polideportivo Puertas Del Sol Iv;Cerrado;POLIDEPORTIVO;Cancha Grama Natural- Cancha Sintetica- Cancha Futsala- Juegos Infantiles-  Edificacion- Graderia;Deporte Comunitario;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
14;95;Puertas Del Sol V;K 26E  # 92 - 00;Parque Recreativo Puertas Del Sol V;Cerrado;PARQUE RECREATIVO;Cancha Multiple- Juegos Infantiles- Biosaludables;No Tiene;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
14;95;Puertas Del Sol V;K 26F  # 108 - 00;Unidad Recreativa Puertas Del Sol Sector V;Cerrado;UNIDAD RECREATIVA;Cancha Grama Natural- 2 Canchas Multiples- Cancha Sintetica- Piscina Ninos- Piscina Adultos- Juegos Infantiles-Pista De Trote- Biosaludables- Graderia-Camerino- 2 Edificaciones;Deporvida- Deporte Escolar Y Universitario;1;1;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0
14;95;Villa De San Marcos;K 26G2 # 96 - 99;Polideportivo Villa San Marcos;Cerrado;POLIDEPORTIVO;Cancha Multiple- Cancha Sintetica- Kiosco-Juegos Infantiles;Deporvida- Canas Y Ganas;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
14;95;Ciudadela San Marcos;K 26G3 # 90 - 00;Parque Recreativo Ciudadela San Marcos;Cerrado;PARQUE RECREATIVO;Cancha Multiple- Kiosco;Deporvida  (Baloncesto);0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;96;Naranjos I;K 26D  # 80D - 00;Parque Recreativo Naranjos I;Abierto;PARQUE RECREATIVO;Cancha Multiple- Juegos Infantiles- Pista De Trote- Cancha Sintetica;Deporvida (Futbol)- Cuerpo Y Espiritu- Canas Y Ganas;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
14;96;Naranjos I;K 26G3 # 77 - 00;Polideportivo Los Naranjos I;Cerrado;POLIDEPORTIVO;Cancha Grama Natural- Cancha Multiple- Juegos Infantiles- Kiosko- Edificacion 1- Edificacion 2- Pozo- Graderia (Camerino);Deporvida (Futbol)- Cuerpo Y Espiritu;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
14;99;Naranjos Ii;K 26D  # 80E - 00;Parque Recreativo Naranjos Ii;Cerrado;PARQUE RECREATIVO;Cancha Multiple- Juegos Infantiles- Biosaludables;No Tiene;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
14;99;Naranjos Ii;T 103  # 80 - 84;Coliseo Multifuncional Naranjos Sector Ii;Abierto;COLISEO;Cancha Grama Natural- 3 Canchas Multiples- Juegos Infantiles- Biosaludables- Graderias - Camerinos- Cancha Sintetica- Edificacion;Deporvida  (Futbol);1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
15;1;El Retiro;K 33C # 48A - 00;Cancha Multiple Secon Barrio El Retiro;Abierto;CANCHA MULTIPLE;Cancha Multiple- Juegos Infantiles;No Tiene;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15;1;El Retiro;K 36 # 48A - 00;Cancha De Futbol El Retiro;Cerrado;CANCHA ;Cancha Grama Natural;Deporvida (Futbol);1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;1;El Retiro;K 39A  # 48A - 00;Cancha Multiple Barrio El Retiro;Abierto;CANCHA MULTIPLE;Cancha Multiple;No Tiene;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;1;El Retiro;K 39B # 54 - 00;Cancha Multiple  Africa  El Retiro;Abierto;CANCHA MULTIPLE;Cancha Multiple;No Tiene;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;2;Comuneros I;K 28F # 74 - 00;Cancha Multiple Comuneros I Parque El Faro;Cerrado;CANCHA MULTIPLE;Cancha Multiple- Juegos Infantiles- Biosaludables;Cuerpo Y Espiritu- Canas Y Ganas;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
15;2;Comuneros I;K 29A # 51 - 00;Parque Recreativo El Pascualito Comuneros I;Cerrado;PARQUE RECREATIVO;2 Canchas Multiples- Salon Multiple- Juegos Infantiles;Deporvida;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15;2;Comuneros I;K 33 # 55A - 00;Cancha Multiple Bonilla Naar;Cerrado;CANCHA MULTIPLE;Cancha Multiple- Juegos Infantiles;No Tiene;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15;2;Comuneros I;K 57   # 32A - 00;Polideportivo Comuneros I;Cerrado;POLIDEPORTIVO;Cancha Grama Natural- Cancha Multiple- Biosaludables- EdificacióN- Cancha Sintetica- 2 Edificaciones;Cuerpo Y Espiritu- Cali Se Divierte Y Juega;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
15;3;Laureano Gomez;C 50 # 30A - 52;Unidad Recreativa Laureano Gomez;Cerrado;UNIDAD RECREATIVA;2 Canchas Multiples- Piscina Ninos- Piscina Adultos- Juegos Infantiles-2 Edificaciones- Cancha Sintetica- Biosaludables- Pista De Trote;Deporvida- Deporte Comunitario- Cali Integra- Canas Y Ganas- Cuerpo Y Espiritu;0;1;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0
15;4;El Vallado;C 51 # 41 - 14;Polideportivo  Barrio El Vallado;Cerrado;POLIDEPORTIVO;2 Canchas Multiples- Salon Multiple- 2 Canchas Sinteticas- Juegos Infantiles- Pista Patinaje- Biosaludables- Edificacion;Deporvida- Carreras Y Caminatas- Canas Y Ganas- Deporte Comunitario- Cali Integra- Cuerpo Y Espiritu;0;2;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
15;4;El Vallado;C 52 # 41 - 14;Parque Recreativo  La Colmena El Vallado I;Cerrado;PARQUE RECREATIVO;Cancha De Baloncesto- Biosaludables;Deporvida (Baloncesto);0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
15;4;El Vallado II;C 56 # 39F - 00;Parque Recreativo Los Bomberos El Vallado II;Abierto;PARQUE RECREATIVO;Cancha Multiple;No Tiene;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;El Vallado II;K 38  # 56 - 00;Parque Recreativo La Amistad El Vallado II;Abierto;PARQUE RECREATIVO;Cancha Multiple- Biosaludables- Kiosko En Construccion;Deporvida (Futsala- Ajedrez);0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
15;4;El Vallado II;K 39B  # 56 - 00;Cancha Multiple Guadalajara El Vallado II;Abierto;CANCHA MULTIPLE;Cancha Multiple;No Tiene;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;El Vallado II;K 39F  # 57 - 00;Parque Recreativo Eduardo Vargas El Vallado II;Abierto;PARQUE RECREATIVO;Cancha Grama Natural- Cancha Multiple- Biosaludables- Edificacion- Pista De Trote;Deporvida- Cuerpo Y Espiritu;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
15;4;El Vallado I;K 39H # 49 - 00;Cancha Multiple Suley El Vallado I;Abierto;CANCHA MULTIPLE;Cancha Multiple- Juegos Infantiles;No Tiene;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15;4;El Vallado;K 41 # 54 - 55;Unidad Recreativa El Vallado    (Crp);Cerrado;UNIDAD RECREATIVA;Cancha Grama Natural- 3 Canchas Multiples- Salon Multiple- Piscina Ninos- Piscina Adultos- Juegos Infantiles- Edificacion;Canas Y Ganas- Cuerpo Y Espiritu- Deporvida;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
15;96;Ciudad Cordoba;C 50  # 41E - 00;Cancha Multiple La Esperanza Sector 3a 3b;Abierto;CANCHA MULTIPLE;Cancha Multiple- Juegos Infantiles;No Tiene;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15;96;Ciudad Cordoba;C 50  # 41E3 - 00;Polideportivo Ciudad Cordoba Sec 3a Y 3b;Cerrado;POLIDEPORTIVO;2 Canchas Grama Natural- Cancha Multiple- Cancha De Baloncesto- Salon Multiple- Juegos Infantiles- Pista Patinaje- Pista De Trote;Carreras Y Caminatas- Deporvida- Cuerpo Y Espiritu;2;0;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0
15;96;Ciudad Cordoba;C 50  # 42B - 00;Polideportivo Ciudad Cordoba Sector 3 Skate Park;Cerrado;POLIDEPORTIVO;Cancha Grama Natural- Cancha Multiple- Salon Multiple- Juegos Infantiles- Pista De Trote- Edificacion;Vertigo- Deporvida;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
15;96;Ciudad Cordoba;C 50  # 46 - 00;Polideportivo Ciudad Cordoba Sector Ia;Cerrado;POLIDEPORTIVO;2 Canchas De Grama Natural- Cancha Multiple- 4 Canchas De Baloncesto- Salon Multiple- Cancha Sintetica- Juegos Infantiles- Pista De Trote- Edificacion;Deporvida- Cuerpo Y Espiritu- Canas Y Ganas- Carreras Y Caminatas;2;1;1;4;0;0;0;1;0;0;1;0;0;0;0;0;0;0
15;96;Ciudad Cordoba;C 54E # 47C - 13;Kiosco Reservados De Ciudad Cordoba;Cerrado;KIOSCO;Kiosko;Cuerpo Y Espiritu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;96;Bajos De Ciudad Cordoba;K 41 # 55 - 00;Kiosco Bajos De Ciudad Cordoba  (Parque River);Abierto;KIOSCO;Kiosko;No Tiene;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;96;Ciudad Cordoba;K 41 D  # 48A - 00;Cancha Multiple Rincon De Comfandi;Abierto;CANCHA MULTIPLE;Cancha Multiple- Juegos Infantiles;No Tiene;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15;96;Bajos De Ciudad Cordoba;K 41D # 54 - 00;Cancha Sintetica Bajo Ciudad Cordoba;Cerrado;CANCHA ;4 Canchas Sinteticas- Cancha Multiple- Pista De Trote;Deporvida- Deporte Comunitario- Cuerpo Y Espiritu;0;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
15;96;Bajos De Ciudad Cordoba;K 41E3 # 55 - 00;Parque Recreativo Bajos Ciudad Cordoba  River;Abierto;PARQUE RECREATIVO;2 Canchas Multiples- Juegos Infantiles- Pista De Trote;Cuerpo Y Espiritu- Deporvida- Canas Y Ganas;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
15;96;Ciudad Cordoba;K 46B #55C - 00;Cancha Multiple Reservados De Cordoba;Abierto;CANCHA MULTIPLE;Cancha Multiple;Deporvida (Patinaje);0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;96;Cordoba Ii;K 49A # 46 - 00;Cancha Multiple Ciudad Cordoba II;Abierto;CANCHA MULTIPLE;Cancha Multiple- Zona De Juegos Infantiles;Vertigo;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15;98;Mojica;K 28D2  # 81 - 00;Parque Recreativo La Bombonera Mojica I;Abierto;PARQUE RECREATIVO;Cancha Multiple- Juegos Infantiles;No Tiene;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15;98;Mojica;K 28E2 # 72Z - 00;Parque Recreativo Canchas Gemelas Mojica II Visa A;Cerrado;PARQUE RECREATIVO;Cancha Grama Natural Futbol 8- 2 Canchas Multiples- Juegos Infantiles- Kiosko;Canas Y Ganas- Deporte Comunitario;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15;98;Mojica;K 28E3  # 79 - 00;Cancha De Futbol Montebello;Cerrado;CANCHA ;Cancha Grama Natural;Deporvida;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;98;Mojica Ii;K 28E3 # 91 - 00;Parque Recreativo Mojica II Nacederos;Abierto;PARQUE RECREATIVO;Cancha Multiple- Juegos Infantiles- Biosaludables;No Tiene;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
15;99;Llano Verde;C 55C # 47 - 00;Cancha De Futbol Llano Verde La Paz;Abierto;CANCHA ;Cancha Grama Natural;No Tiene;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;99;Morichal III;C 55 # 43C - 00;Parque Recreativo Morichal 3;Abierto;PARQUE RECREATIVO;Cancha Multiple- Juegos Infantiles;No Tiene;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15;99;Morichal II;C 55C # 44 - 00;Parque Recreativo Morichal 2a;Abierto;PARQUE RECREATIVO;Cancha Multiple- Juegos Infantiles- Kiosko;No Tiene;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15;99;Morichal IV;K 42C # 55 - 00;Parque Recreativo Morichal 4;Abierto;PARQUE RECREATIVO;Cancha Multiple- Biosaludables- Kiosko En Construccion;No Tiene;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
15;99;Morichal 2b;K 42C # 56A - 00;Parque Recreativo Morichal 2b;Abierto;PARQUE RECREATIVO;Cancha Multiple- Juegos Infantiles- Kiosko- Biosaludables;Cuerpo Y Espiritu;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
15;99;Morichal I;K 44B # 56E - 00;Parque Recreativo Morichal 1;Abierto;PARQUE RECREATIVO;Cancha Multiple- Juegos Infantiles;Cuerpo Y Espiritu;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15;99;Llano Verde;K 44B #56 - 00;Cancha Multiple  El Arbol;Abierto;CANCHA MULTIPLE;Cancha Multiple- Juegos Infantiles;Deporte Asociado- Deporvida (Boxeo);0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15;99;Llano Verde;K 45A #56 - 00;Cancha Multiple;Abierto;CANCHA MULTIPLE;Cancha Multiple;No Tiene;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;99;Llano Verde;K 49I # 57 - 00;Parque Del Amor  Llano Verde;Abierto;PARQUE;Cancha Multiple;No Tiene;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;1;Mariano Ramos;K 48 # 38-00;Unidad Deportiva Mariano Ramos;Cerrado;ALTO RENDIMIENTO;Coliseo Maria Isabel Urrutia (futbol- balonmano)- wu-Shu- gimnasia- lucha- boxeo- judo- sambo- karate- porrismo- Jiu-Jitsu- ;No tiene;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
